,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,date,year,month,day
249,250,Basic,14,09-08-22,26-06-23,Italy,28,Male,Laptop,1 Month,2022-09-08,2022,9,8
250,251,Premium,15,25-06-22,27-06-23,United States,30,Male,Laptop,1 Month,2022-06-25,2022,6,25
251,252,Basic,11,30-05-22,26-06-23,Canada,38,Female,Smartphone,1 Month,2022-05-30,2022,5,30
252,253,Standard,15,21-05-22,25-06-23,United Kingdom,45,Female,Tablet,1 Month,2022-05-21,2022,5,21
253,254,Premium,12,20-05-22,27-06-23,Australia,48,Female,Smart TV,1 Month,2022-05-20,2022,5,20
254,255,Basic,13,20-05-22,26-06-23,Germany,46,Female,Smart TV,1 Month,2022-05-20,2022,5,20
255,256,Premium,12,30-05-22,26-06-23,France,34,Male,Tablet,1 Month,2022-05-30,2022,5,30
256,257,Basic,13,17-06-22,25-06-23,Brazil,46,Male,Laptop,1 Month,2022-06-17,2022,6,17
257,258,Standard,11,16-07-22,28-06-23,Mexico,41,Female,Smartphone,1 Month,2022-07-16,2022,7,16
258,259,Standard,15,05-08-22,26-06-23,Spain,28,Male,Smartphone,1 Month,2022-05-08,2022,5,8
259,260,Basic,10,17-07-22,26-06-23,Italy,27,Female,Smartphone,1 Month,2022-07-17,2022,7,17
260,261,Premium,13,04-07-22,25-06-23,United States,27,Female,Smart TV,1 Month,2022-04-07,2022,4,7
261,262,Basic,12,13-07-22,26-06-23,Canada,28,Female,Tablet,1 Month,2022-07-13,2022,7,13
262,263,Standard,15,25-07-22,24-06-23,United Kingdom,46,Male,Smartphone,1 Month,2022-07-25,2022,7,25
263,264,Premium,10,09-08-22,27-06-23,Australia,51,Male,Smartphone,1 Month,2022-09-08,2022,9,8
264,265,Basic,11,05-08-22,25-06-23,Germany,32,Female,Smart TV,1 Month,2022-05-08,2022,5,8
265,266,Premium,10,17-08-22,26-06-23,France,44,Male,Tablet,1 Month,2022-08-17,2022,8,17
266,267,Basic,11,08-09-22,27-06-23,Brazil,44,Female,Laptop,1 Month,2022-08-09,2022,8,9
267,268,Standard,13,16-10-22,28-06-23,Mexico,34,Female,Smart TV,1 Month,2022-10-16,2022,10,16
268,269,Standard,13,15-10-22,25-06-23,Spain,29,Female,Laptop,1 Month,2022-10-15,2022,10,15
269,270,Basic,12,04-09-22,25-06-23,Italy,47,Male,Smart TV,1 Month,2022-04-09,2022,4,9
270,271,Premium,14,20-08-22,26-06-23,United States,41,Male,Laptop,1 Month,2022-08-20,2022,8,20
271,272,Basic,10,10-08-22,26-06-23,Canada,36,Female,Smartphone,1 Month,2022-10-08,2022,10,8
272,273,Standard,12,02-08-22,25-06-23,United Kingdom,28,Female,Laptop,1 Month,2022-02-08,2022,2,8
273,274,Premium,10,01-08-22,24-06-23,Australia,27,Female,Tablet,1 Month,2022-01-08,2022,1,8
274,275,Basic,15,06-08-22,25-06-23,Germany,34,Female,Laptop,1 Month,2022-06-08,2022,6,8
275,276,Premium,14,09-08-22,25-06-23,France,34,Female,Smart TV,1 Month,2022-09-08,2022,9,8
276,277,Basic,13,12-09-22,26-06-23,Brazil,37,Female,Tablet,1 Month,2022-12-09,2022,12,9
277,278,Standard,14,27-09-22,26-06-23,Mexico,34,Female,Laptop,1 Month,2022-09-27,2022,9,27
278,279,Standard,15,12-11-22,24-06-23,Spain,50,Female,Laptop,1 Month,2022-12-11,2022,12,11
279,280,Basic,12,13-11-22,27-06-23,Italy,34,Female,Laptop,1 Month,2022-11-13,2022,11,13
280,281,Premium,12,02-11-22,28-06-23,United States,33,Female,Smart TV,1 Month,2022-02-11,2022,2,11
281,282,Basic,11,30-10-22,25-06-23,Canada,33,Male,Smart TV,1 Month,2022-10-30,2022,10,30
282,283,Standard,15,30-06-22,26-06-23,United Kingdom,46,Male,Smartphone,1 Month,2022-06-30,2022,6,30
283,284,Premium,14,04-08-22,28-06-23,Australia,39,Female,Smartphone,1 Month,2022-04-08,2022,4,8
284,285,Basic,10,01-09-22,27-06-23,Germany,42,Female,Laptop,1 Month,2022-01-09,2022,1,9
285,286,Premium,14,14-10-22,27-06-23,France,50,Female,Laptop,1 Month,2022-10-14,2022,10,14
286,287,Basic,10,16-10-22,26-06-23,Brazil,43,Male,Smartphone,1 Month,2022-10-16,2022,10,16
287,288,Standard,14,20-10-22,28-06-23,Mexico,51,Male,Smart TV,1 Month,2022-10-20,2022,10,20
288,289,Standard,15,20-11-22,25-06-23,Spain,34,Female,Smart TV,1 Month,2022-11-20,2022,11,20
289,290,Basic,12,25-11-22,30-06-23,Italy,48,Male,Smartphone,1 Month,2022-11-25,2022,11,25
290,291,Premium,13,04-12-22,27-06-23,United States,29,Female,Tablet,1 Month,2022-04-12,2022,4,12
291,292,Basic,11,12-12-22,27-06-23,Canada,43,Female,Laptop,1 Month,2022-12-12,2022,12,12
292,293,Standard,14,09-12-22,25-06-23,United Kingdom,39,Female,Laptop,1 Month,2022-09-12,2022,9,12
293,294,Premium,10,15-10-22,29-06-23,Australia,50,Male,Laptop,1 Month,2022-10-15,2022,10,15
294,295,Basic,14,03-10-22,27-06-23,Germany,45,Male,Laptop,1 Month,2022-03-10,2022,3,10
295,296,Basic,12,01-10-22,27-06-23,France,48,Female,Tablet,1 Month,2022-01-10,2022,1,10
296,297,Basic,13,02-11-22,24-06-23,Brazil,40,Male,Smartphone,1 Month,2022-02-11,2022,2,11
297,298,Standard,14,03-11-22,27-06-23,Mexico,41,Male,Tablet,1 Month,2022-03-11,2022,3,11
298,299,Premium,10,30-10-22,27-06-23,Spain,27,Male,Smartphone,1 Month,2022-10-30,2022,10,30
299,300,Basic,11,30-10-22,28-06-23,Italy,36,Male,Laptop,1 Month,2022-10-30,2022,10,30
300,301,Basic,10,27-09-22,24-06-23,United States,36,Female,Laptop,1 Month,2022-09-27,2022,9,27
301,302,Premium,11,14-09-22,27-06-23,Canada,44,Male,Tablet,1 Month,2022-09-14,2022,9,14
302,303,Standard,12,11-06-22,26-06-23,United Kingdom,45,Male,Tablet,1 Month,2022-11-06,2022,11,6
303,304,Standard,12,11-06-22,29-06-23,Australia,33,Female,Smartphone,1 Month,2022-11-06,2022,11,6
304,305,Basic,13,24-05-22,26-06-23,Germany,47,Male,Smart TV,1 Month,2022-05-24,2022,5,24
305,306,Premium,13,06-07-22,27-06-23,France,45,Male,Tablet,1 Month,2022-06-07,2022,6,7
306,307,Standard,11,08-07-22,28-06-23,Brazil,29,Female,Smart TV,1 Month,2022-08-07,2022,8,7
307,308,Basic,13,27-10-22,27-06-23,Mexico,31,Male,Smart TV,1 Month,2022-10-27,2022,10,27
308,309,Standard,11,09-08-22,28-06-23,Spain,31,Male,Smartphone,1 Month,2022-09-08,2022,9,8
309,310,Premium,15,14-06-22,26-06-23,Italy,49,Female,Smartphone,1 Month,2022-06-14,2022,6,14
310,311,Basic,15,07-06-22,27-06-23,United States,29,Female,Smartphone,1 Month,2022-07-06,2022,7,6
311,312,Premium,12,27-05-22,26-06-23,Canada,50,Male,Laptop,1 Month,2022-05-27,2022,5,27
312,313,Standard,13,27-05-22,27-06-23,United Kingdom,36,Female,Laptop,1 Month,2022-05-27,2022,5,27
313,314,Basic,10,21-04-22,26-06-23,Australia,28,Male,Laptop,1 Month,2022-04-21,2022,4,21
314,315,Standard,15,28-04-22,27-06-23,Germany,47,Female,Smart TV,1 Month,2022-04-28,2022,4,28
315,316,Premium,12,27-05-22,25-06-23,France,50,Female,Laptop,1 Month,2022-05-27,2022,5,27
316,317,Basic,15,25-08-22,28-06-23,Brazil,44,Female,Tablet,1 Month,2022-08-25,2022,8,25
317,318,Standard,10,02-09-22,27-06-23,Mexico,39,Female,Laptop,1 Month,2022-02-09,2022,2,9
318,319,Premium,14,22-08-22,26-06-23,Spain,32,Female,Smartphone,1 Month,2022-08-22,2022,8,22
319,320,Basic,15,02-08-22,27-06-23,Italy,30,Female,Laptop,1 Month,2022-02-08,2022,2,8
320,321,Premium,12,22-06-22,27-06-23,United States,33,Female,Smartphone,1 Month,2022-06-22,2022,6,22
321,322,Basic,15,04-06-22,27-06-23,Canada,44,Male,Smartphone,1 Month,2022-04-06,2022,4,6
322,323,Standard,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,1 Month,2022-05-31,2022,5,31
323,324,Standard,15,22-05-22,27-06-23,Australia,32,Male,Tablet,1 Month,2022-05-22,2022,5,22
324,325,Basic,13,29-05-22,27-06-23,Germany,32,Male,Tablet,1 Month,2022-05-29,2022,5,29
325,326,Premium,11,11-06-22,27-06-23,France,30,Male,Smartphone,1 Month,2022-11-06,2022,11,6
326,327,Basic,12,06-07-22,26-06-23,Brazil,32,Female,Smartphone,1 Month,2022-06-07,2022,6,7
327,328,Standard,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,1 Month,2022-07-26,2022,7,26
328,329,Premium,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,1 Month,2022-07-22,2022,7,22
329,330,Basic,10,06-07-22,26-06-23,Italy,40,Female,Smart TV,1 Month,2022-06-07,2022,6,7
330,331,Premium,14,08-07-22,26-06-23,United States,29,Female,Tablet,1 Month,2022-08-07,2022,8,7
331,332,Basic,14,22-07-22,26-06-23,Canada,31,Male,Tablet,1 Month,2022-07-22,2022,7,22
332,333,Standard,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,1 Month,2022-07-24,2022,7,24
333,334,Standard,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,1 Month,2022-07-28,2022,7,28
334,335,Basic,10,11-08-22,25-06-23,Germany,47,Female,Tablet,1 Month,2022-11-08,2022,11,8
335,336,Premium,12,02-09-22,26-06-23,France,35,Male,Laptop,1 Month,2022-02-09,2022,2,9
336,337,Basic,13,11-10-22,27-06-23,Brazil,36,Male,Laptop,1 Month,2022-11-10,2022,11,10
337,338,Standard,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,1 Month,2022-10-15,2022,10,15
338,339,Premium,13,05-10-22,25-06-23,Spain,30,Female,Laptop,1 Month,2022-05-10,2022,5,10
339,340,Basic,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,1 Month,2022-09-13,2022,9,13
340,341,Premium,13,24-08-22,26-06-23,United States,44,Female,Laptop,1 Month,2022-08-24,2022,8,24
341,342,Basic,11,09-08-22,26-06-23,Canada,41,Female,Laptop,1 Month,2022-09-08,2022,9,8
342,343,Standard,13,06-08-22,25-06-23,United Kingdom,46,Male,Smart TV,1 Month,2022-06-08,2022,6,8
343,344,Standard,13,07-08-22,26-06-23,Australia,42,Female,Smartphone,1 Month,2022-07-08,2022,7,8
344,345,Basic,10,08-08-22,25-06-23,Germany,48,Female,Smart TV,1 Month,2022-08-08,2022,8,8
345,346,Premium,15,31-08-22,26-06-23,France,37,Male,Tablet,1 Month,2022-08-31,2022,8,31
346,347,Basic,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,1 Month,2022-09-21,2022,9,21
347,348,Standard,14,05-10-22,26-06-23,Mexico,30,Male,Smart TV,1 Month,2022-05-10,2022,5,10
348,349,Premium,14,02-11-22,26-06-23,Spain,28,Male,Smartphone,1 Month,2022-02-11,2022,2,11
349,350,Basic,10,02-11-22,28-06-23,Italy,44,Female,Smartphone,1 Month,2022-02-11,2022,2,11
350,351,Premium,11,02-11-22,28-06-23,United States,34,Female,Smart TV,1 Month,2022-02-11,2022,2,11
351,352,Basic,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month,2022-09-20,2022,9,20
352,353,Standard,14,10-08-22,26-06-23,United Kingdom,34,Female,Smartphone,1 Month,2022-10-08,2022,10,8
353,354,Standard,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month,2022-08-16,2022,8,16
354,355,Basic,15,12-10-22,27-06-23,Germany,32,Female,Tablet,1 Month,2022-12-10,2022,12,10
355,356,Premium,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month,2022-10-14,2022,10,14
356,357,Basic,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month,2022-10-18,2022,10,18
357,358,Standard,12,11-11-22,28-06-23,Mexico,34,Female,Smart TV,1 Month,2022-11-11,2022,11,11
358,359,Premium,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month,2022-11-20,2022,11,20
359,360,Basic,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month,2022-11-21,2022,11,21
360,361,Premium,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month,2022-11-25,2022,11,25
361,362,Basic,11,08-12-22,27-06-23,Canada,31,Male,Laptop,1 Month,2022-08-12,2022,8,12
362,363,Standard,12,01-11-22,25-06-23,United Kingdom,47,Female,Smart TV,1 Month,2022-01-11,2022,1,11
363,364,Standard,14,12-10-22,29-06-23,Australia,48,Male,Smart TV,1 Month,2022-12-10,2022,12,10
364,365,Basic,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month,2022-10-13,2022,10,13
365,366,Premium,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month,2022-10-17,2022,10,17
366,367,Basic,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month,2022-10-23,2022,10,23
367,368,Standard,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month,2022-10-24,2022,10,24
368,369,Premium,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month,2022-10-25,2022,10,25
369,370,Basic,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month,2022-10-22,2022,10,22
370,371,Basic,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month,2022-09-30,2022,9,30
371,372,Basic,11,06-09-22,27-06-23,Canada,31,Female,Tablet,1 Month,2022-06-09,2022,6,9
372,373,Standard,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month,2022-06-18,2022,6,18
373,374,Premium,10,12-06-22,28-06-23,Australia,39,Female,Laptop,1 Month,2022-12-06,2022,12,6
374,375,Basic,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month,2022-06-17,2022,6,17
375,376,Basic,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month,2022-06-20,2022,6,20
376,377,Premium,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month,2022-08-27,2022,8,27
377,378,Standard,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month,2022-08-13,2022,8,13
378,379,Standard,10,12-08-22,28-06-23,Spain,46,Female,Smart TV,1 Month,2022-12-08,2022,12,8
379,380,Basic,15,05-08-22,27-06-23,Italy,27,Female,Smart TV,1 Month,2022-05-08,2022,5,8
380,381,Premium,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month,2022-07-14,2022,7,14
381,382,Standard,10,07-06-22,26-06-23,Canada,51,Male,Smart TV,1 Month,2022-07-06,2022,7,6
382,383,Basic,10,01-06-22,27-06-23,United Kingdom,49,Male,Smart TV,1 Month,2022-01-06,2022,1,6
383,384,Standard,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month,2022-05-19,2022,5,19
384,385,Premium,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month,2022-05-22,2022,5,22
385,386,Basic,14,11-07-22,26-06-23,France,48,Male,Tablet,1 Month,2022-11-07,2022,11,7
386,387,Premium,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month,2022-07-19,2022,7,19
387,388,Standard,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month,2022-07-21,2022,7,21
388,389,Basic,14,02-08-22,26-06-23,Spain,45,Male,Smart TV,1 Month,2022-02-08,2022,2,8
389,390,Standard,13,03-07-22,28-06-23,Italy,43,Female,Laptop,1 Month,2022-03-07,2022,3,7
390,391,Premium,13,23-06-22,27-06-23,United States,42,Male,Laptop,1 Month,2022-06-23,2022,6,23
391,392,Basic,15,03-06-22,28-06-23,Canada,28,Male,Smart TV,1 Month,2022-03-06,2022,3,6
392,393,Standard,10,03-06-22,26-06-23,United Kingdom,40,Male,Tablet,1 Month,2022-03-06,2022,3,6
393,394,Premium,14,30-05-22,27-06-23,Australia,41,Female,Tablet,1 Month,2022-05-30,2022,5,30
394,395,Basic,12,05-06-22,26-06-23,Germany,45,Female,Laptop,1 Month,2022-05-06,2022,5,6
395,396,Premium,14,10-06-22,27-06-23,France,30,Female,Smartphone,1 Month,2022-10-06,2022,10,6
396,397,Basic,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,1 Month,2022-07-14,2022,7,14
397,398,Standard,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,1 Month,2022-07-15,2022,7,15
398,399,Standard,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,1 Month,2022-07-14,2022,7,14
399,400,Basic,14,13-07-22,27-06-23,Italy,49,Male,Laptop,1 Month,2022-07-13,2022,7,13
400,401,Premium,12,17-07-22,26-06-23,United States,47,Female,Laptop,1 Month,2022-07-17,2022,7,17
401,402,Basic,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,1 Month,2022-07-21,2022,7,21
402,403,Standard,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,1 Month,2022-07-23,2022,7,23
403,404,Premium,13,01-08-22,28-06-23,Australia,28,Male,Smartphone,1 Month,2022-01-08,2022,1,8
404,405,Basic,13,06-08-22,26-06-23,Germany,49,Female,Tablet,1 Month,2022-06-08,2022,6,8
405,406,Premium,12,19-08-22,26-06-23,France,32,Female,Smartphone,1 Month,2022-08-19,2022,8,19
406,407,Basic,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,1 Month,2022-08-26,2022,8,26
407,408,Standard,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,1 Month,2022-09-27,2022,9,27
408,409,Standard,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,1 Month,2022-09-15,2022,9,15
409,410,Basic,15,02-09-22,25-06-23,Italy,37,Male,Smart TV,1 Month,2022-02-09,2022,2,9
410,411,Premium,14,03-09-22,26-06-23,United States,48,Female,Tablet,1 Month,2022-03-09,2022,3,9
411,412,Basic,12,03-09-22,26-06-23,Canada,47,Male,Laptop,1 Month,2022-03-09,2022,3,9
412,413,Standard,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,1 Month,2022-08-24,2022,8,24
413,414,Premium,14,21-08-22,27-06-23,Australia,47,Female,Laptop,1 Month,2022-08-21,2022,8,21
414,415,Basic,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,1 Month,2022-08-23,2022,8,23
415,416,Premium,10,02-09-22,26-06-23,France,28,Male,Tablet,1 Month,2022-02-09,2022,2,9
416,417,Basic,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,1 Month,2022-09-21,2022,9,21
417,418,Standard,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,1 Month,2022-10-21,2022,10,21
418,419,Standard,11,30-10-22,27-06-23,Spain,27,Female,Laptop,1 Month,2022-10-30,2022,10,30
419,420,Basic,10,02-11-22,28-06-23,Italy,28,Male,Laptop,1 Month,2022-02-11,2022,2,11
420,421,Premium,14,16-10-22,28-06-23,United States,33,Male,Tablet,1 Month,2022-10-16,2022,10,16
421,422,Basic,14,15-09-22,29-06-23,Canada,29,Female,Tablet,1 Month,2022-09-15,2022,9,15
422,423,Standard,15,12-09-22,27-06-23,United Kingdom,41,Male,Smartphone,1 Month,2022-12-09,2022,12,9
423,424,Premium,12,18-09-22,29-06-23,Australia,28,Female,Tablet,1 Month,2022-09-18,2022,9,18
424,425,Basic,13,04-10-22,27-06-23,Germany,38,Male,Tablet,1 Month,2022-04-10,2022,4,10
425,426,Premium,15,05-10-22,30-06-23,France,35,Male,Laptop,1 Month,2022-05-10,2022,5,10
426,427,Basic,11,06-11-22,26-06-23,Brazil,51,Male,Smart TV,1 Month,2022-06-11,2022,6,11
427,428,Standard,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,1 Month,2022-11-17,2022,11,17
428,429,Standard,14,18-11-22,26-06-23,Spain,51,Male,Laptop,1 Month,2022-11-18,2022,11,18
429,430,Basic,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,1 Month,2022-11-22,2022,11,22
430,431,Premium,15,04-12-22,28-06-23,United States,28,Male,Smart TV,1 Month,2022-04-12,2022,4,12
431,432,Basic,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,1 Month,2022-11-19,2022,11,19
432,433,Standard,11,06-11-22,25-06-23,United Kingdom,46,Female,Smartphone,1 Month,2022-06-11,2022,6,11
433,434,Premium,12,15-10-22,29-06-23,Australia,32,Female,Laptop,1 Month,2022-10-15,2022,10,15
434,435,Basic,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,1 Month,2022-10-17,2022,10,17
435,436,Premium,11,19-10-22,29-06-23,France,41,Female,Smartphone,1 Month,2022-10-19,2022,10,19
436,437,Basic,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,1 Month,2022-10-23,2022,10,23
437,438,Standard,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,1 Month,2022-10-24,2022,10,24
438,439,Standard,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,1 Month,2022-10-23,2022,10,23
439,440,Basic,11,10-10-22,29-06-23,Italy,47,Male,Tablet,1 Month,2022-10-10,2022,10,10
440,441,Premium,13,05-10-22,28-06-23,United States,48,Female,Laptop,1 Month,2022-05-10,2022,5,10
441,442,Basic,12,01-07-22,27-06-23,Canada,30,Female,Laptop,1 Month,2022-01-07,2022,1,7
442,443,Standard,10,01-07-22,27-06-23,United Kingdom,36,Male,Smart TV,1 Month,2022-01-07,2022,1,7
443,444,Premium,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,1 Month,2022-06-25,2022,6,25
444,445,Basic,12,24-06-22,28-06-23,Germany,41,Male,Tablet,1 Month,2022-06-24,2022,6,24
445,446,Basic,14,28-06-22,28-06-23,France,46,Female,Smartphone,1 Month,2022-06-28,2022,6,28
446,447,Basic,15,11-08-22,28-06-23,Brazil,36,Female,Laptop,1 Month,2022-11-08,2022,11,8
447,448,Standard,14,12-08-22,27-06-23,Mexico,48,Male,Tablet,1 Month,2022-12-08,2022,12,8
448,449,Premium,10,07-08-22,28-06-23,Spain,37,Female,Laptop,1 Month,2022-07-08,2022,7,8
449,450,Basic,14,06-08-22,27-06-23,Italy,49,Male,Laptop,1 Month,2022-06-08,2022,6,8
450,451,Basic,12,18-07-22,28-06-23,United States,31,Female,Laptop,1 Month,2022-07-18,2022,7,18
451,452,Premium,12,16-06-22,26-06-23,Canada,42,Female,Laptop,1 Month,2022-06-16,2022,6,16
452,453,Standard,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,1 Month,2022-05-30,2022,5,30
453,454,Standard,15,28-05-22,28-06-23,Australia,51,Female,Tablet,1 Month,2022-05-28,2022,5,28
454,455,Basic,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,1 Month,2022-05-31,2022,5,31
455,456,Premium,14,04-06-22,27-06-23,France,41,Male,Tablet,1 Month,2022-04-06,2022,4,6
456,457,Standard,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,1 Month,2022-06-29,2022,6,29
457,458,Basic,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,1 Month,2022-07-24,2022,7,24
458,459,Standard,10,19-07-22,27-06-23,Spain,46,Female,Tablet,1 Month,2022-07-19,2022,7,19
459,460,Premium,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,1 Month,2022-06-30,2022,6,30
460,461,Basic,11,16-06-22,27-06-23,United States,37,Male,Smart TV,1 Month,2022-06-16,2022,6,16
461,462,Premium,15,10-06-22,28-06-23,Canada,45,Male,Smartphone,1 Month,2022-10-06,2022,10,6
462,463,Standard,11,01-06-22,26-06-23,United Kingdom,40,Male,Smart TV,1 Month,2022-01-06,2022,1,6
463,464,Basic,13,03-06-22,28-06-23,Australia,45,Male,Laptop,1 Month,2022-03-06,2022,3,6
464,465,Standard,11,05-06-22,26-06-23,Germany,34,Male,Laptop,1 Month,2022-05-06,2022,5,6
465,466,Premium,10,07-06-22,27-06-23,France,33,Male,Laptop,1 Month,2022-07-06,2022,7,6
466,467,Basic,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,1 Month,2022-06-22,2022,6,22
467,468,Standard,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,1 Month,2022-06-28,2022,6,28
468,469,Premium,12,29-06-22,29-06-23,Spain,41,Female,Tablet,1 Month,2022-06-29,2022,6,29
469,470,Basic,15,03-07-22,28-06-23,Italy,31,Female,Tablet,1 Month,2022-03-07,2022,3,7
470,471,Premium,15,08-07-22,27-06-23,United States,43,Male,Tablet,1 Month,2022-08-07,2022,8,7
471,472,Basic,10,13-07-22,27-06-23,Canada,32,Female,Tablet,1 Month,2022-07-13,2022,7,13
472,473,Standard,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,1 Month,2022-07-27,2022,7,27
473,474,Standard,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,1 Month,2022-07-30,2022,7,30
474,475,Basic,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,1 Month,2022-08-13,2022,8,13
475,476,Premium,14,18-08-22,26-06-23,France,31,Female,Laptop,1 Month,2022-08-18,2022,8,18
476,477,Basic,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,1 Month,2022-08-24,2022,8,24
477,478,Standard,10,08-09-22,27-06-23,Mexico,32,Male,Laptop,1 Month,2022-08-09,2022,8,9
478,479,Premium,13,04-09-22,27-06-23,Spain,38,Female,Smartphone,1 Month,2022-04-09,2022,4,9
479,480,Basic,15,04-09-22,27-06-23,Italy,37,Female,Laptop,1 Month,2022-04-09,2022,4,9
480,481,Premium,12,04-09-22,26-06-23,United States,36,Male,Smart TV,1 Month,2022-04-09,2022,4,9
481,482,Basic,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,1 Month,2022-08-27,2022,8,27
482,483,Standard,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,1 Month,2022-08-25,2022,8,25
483,484,Standard,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,1 Month,2022-08-25,2022,8,25
484,485,Basic,14,01-09-22,28-06-23,Germany,28,Female,Tablet,1 Month,2022-01-09,2022,1,9
485,486,Premium,15,13-09-22,26-06-23,France,37,Female,Laptop,1 Month,2022-09-13,2022,9,13
486,487,Basic,15,05-10-22,29-06-23,Brazil,30,Male,Smart TV,1 Month,2022-05-10,2022,5,10
